"","participant.code","mark","round","Index","nobsr","seqin","name","timestamp","unix_timestamp","secs_since_round_starts","body","delta","price_index","slider_value","clicked_volatility","volatility","exit.price","surv.norm11_invlott","surv.norm11down_invlott","surv.norm11up_invlott","surv.riskat","surv.management","surv.age","surv.gender","subject"
"756","0rd202cp",1,8,198,200,230,"","",,,"",1.16699999999999,,,,0.1,35.718,7,7,6,4,5,20,0,4
"757","0rd202cp",1,8,199,201,240,"Trade_ends","2021-10-31 18:32:04.111831+00:00",1635705124,126,"{'currentPrice': 35.718, 'priceIndex': 250, 'secs_since_round_starts': 126}",-0.508999999999993,250,,,0.1,35.718,7,7,6,4,5,20,0,4
"758","0rd202cp",1,8,200,202,250,"","",,,"",0.791999999999994,,,,0.1,35.718,7,7,6,4,5,20,0,4
"759","0rd202cp",1,9,201,203,10,"Trade_starts","2021-10-31 18:32:16.759782+00:00",1635705136,0,"{'currentPrice': 103.882, 'priceIndex': 10, 'secs_since_round_starts': 0}",3.88200000000001,10,,,0.15,22.383,7,7,6,4,5,20,0,4
"760","0rd202cp",1,9,202,204,20,"","",,,"",-2.402,,,,0.15,22.383,7,7,6,4,5,20,0,4
"761","0rd202cp",1,9,203,205,30,"","",,,"",1.46499999999999,,,,0.15,22.383,7,7,6,4,5,20,0,4
"762","0rd202cp",1,9,204,206,40,"","",,,"",3.96400000000001,,,,0.15,22.383,7,7,6,4,5,20,0,4
"763","0rd202cp",1,9,205,207,50,"","",,,"",6.988,,,,0.15,22.383,7,7,6,4,5,20,0,4
"764","0rd202cp",1,9,206,208,60,"","",,,"",-35.494,,,,0.15,22.383,7,7,6,4,5,20,0,4
"765","0rd202cp",1,9,207,209,70,"","",,,"",-28.598,,,,0.15,22.383,7,7,6,4,5,20,0,4
"766","0rd202cp",1,9,208,210,80,"","",,,"",-0.216999999999999,,,,0.15,22.383,7,7,6,4,5,20,0,4
"767","0rd202cp",1,9,209,211,90,"","",,,"",3.115,,,,0.15,22.383,7,7,6,4,5,20,0,4
"768","0rd202cp",1,9,210,212,100,"","",,,"",2.227,,,,0.15,22.383,7,7,6,4,5,20,0,4
"769","0rd202cp",1,9,211,213,110,"","",,,"",-0.0670000000000002,,,,0.15,22.383,7,7,6,4,5,20,0,4
"770","0rd202cp",1,9,212,214,120,"sharpChangeDetected","2021-10-31 18:33:19.382632+00:00",1635705199,63,"{'value': 37.463, 'position': 126, 'currentPrice': 56.395, 'priceIndex': 130, 'secs_since_round_starts': 63}",1.532,130,,,0.15,22.383,7,7,6,4,5,20,0,4
"771","0rd202cp",1,9,213,215,130,"","",,,"",-17.749,,,,0.15,22.383,7,7,6,4,5,20,0,4
"772","0rd202cp",1,9,214,216,140,"","",,,"",0.802999999999997,,,,0.15,22.383,7,7,6,4,5,20,0,4
"773","0rd202cp",1,9,215,217,150,"sharpChangeDetected","2021-10-31 18:33:35.129202+00:00",1635705215,78,"{'value': 29.137, 'position': 154, 'currentPrice': 42.378, 'priceIndex': 160, 'secs_since_round_starts': 78}",2.929,160,,,0.15,22.383,7,7,6,4,5,20,0,4
"774","0rd202cp",1,9,216,218,160,"","",,,"",-12.45,,,,0.15,22.383,7,7,6,4,5,20,0,4
"775","0rd202cp",1,9,217,219,170,"","",,,"",-0.23,,,,0.15,22.383,7,7,6,4,5,20,0,4
"776","0rd202cp",1,9,218,220,180,"","",,,"",-0.244,,,,0.15,22.383,7,7,6,4,5,20,0,4
"777","0rd202cp",1,9,219,221,190,"","",,,"",2.083,,,,0.15,22.383,7,7,6,4,5,20,0,4
"778","0rd202cp",1,9,220,222,200,"","",,,"",0.265000000000001,,,,0.15,22.383,7,7,6,4,5,20,0,4
"779","0rd202cp",1,9,221,223,210,"","",,,"",0.350999999999999,,,,0.15,22.383,7,7,6,4,5,20,0,4
"780","0rd202cp",1,9,222,224,220,"sharpChangeDetected","2021-10-31 18:34:11.986231+00:00",1635705251,115,"{'value': 20.688, 'position': 221, 'currentPrice': 33.124, 'priceIndex': 230, 'secs_since_round_starts': 115}",0.971000000000004,230,,,0.15,22.383,7,7,6,4,5,20,0,4
"781","0rd202cp",1,9,223,225,230,"","",,,"",-11.641,,,,0.15,22.383,7,7,6,4,5,20,0,4
"782","0rd202cp",1,9,224,226,240,"Trade_ends","2021-10-31 18:34:22.429863+00:00",1635705262,126,"{'currentPrice': 22.383, 'priceIndex': 250, 'secs_since_round_starts': 126}",0.899999999999999,250,,,0.15,22.383,7,7,6,4,5,20,0,4
"783","0rd202cp",1,9,225,227,250,"","",,,"",0.440000000000001,,,,0.15,22.383,7,7,6,4,5,20,0,4
"784","0rd202cp",1,10,226,228,10,"Trade_starts","2021-10-31 18:34:33.978425+00:00",1635705273,0,"{'currentPrice': 101.153, 'priceIndex': 10, 'secs_since_round_starts': 0}",1.15300000000001,10,,,0.05,101.62,7,7,6,4,5,20,0,4
"785","0rd202cp",1,10,227,229,20,"sharpChangeDetected","2021-10-31 18:34:43.610657+00:00",1635705283,10,"{'value': 88.234, 'position': 28, 'currentPrice': 102.136, 'priceIndex': 30, 'secs_since_round_starts': 10}",0.98299999999999,30,,,0.05,101.62,7,7,6,4,5,20,0,4
"786","0rd202cp",1,10,228,230,30,"","",,,"",-14.006,,,,0.05,101.62,7,7,6,4,5,20,0,4
"787","0rd202cp",1,10,229,231,40,"","",,,"",1.66200000000001,,,,0.05,101.62,7,7,6,4,5,20,0,4
"788","0rd202cp",1,10,230,232,50,"","",,,"",1.78,,,,0.05,101.62,7,7,6,4,5,20,0,4
"789","0rd202cp",1,10,231,233,60,"sharpChangeDetected","2021-10-31 18:35:40.171041+00:00",1635705340,31,"{'value': 82.95, 'position': 67, 'currentPrice': 91.491, 'priceIndex': 70, 'secs_since_round_starts': 31}",-0.0810000000000031,70,,,0.05,101.62,7,7,6,4,5,20,0,4
"790","0rd202cp",1,10,232,234,70,"","",,,"",-8.569,,,,0.05,101.62,7,7,6,4,5,20,0,4
"791","0rd202cp",1,10,233,235,80,"","",,,"",-0.143000000000001,,,,0.05,101.62,7,7,6,4,5,20,0,4
"792","0rd202cp",1,10,234,236,90,"","",,,"",0.647000000000006,,,,0.05,101.62,7,7,6,4,5,20,0,4
"793","0rd202cp",1,10,235,237,100,"","",,,"",0.897999999999996,,,,0.05,101.62,7,7,6,4,5,20,0,4
"794","0rd202cp",1,10,236,238,110,"","",,,"",1.839,,,,0.05,101.62,7,7,6,4,5,20,0,4
"795","0rd202cp",1,10,237,239,120,"","",,,"",2.29600000000001,,,,0.05,101.62,7,7,6,4,5,20,0,4
"796","0rd202cp",1,10,238,240,130,"","",,,"",0.599999999999994,,,,0.05,101.62,7,7,6,4,5,20,0,4
"797","0rd202cp",1,10,239,241,140,"","",,,"",0.572000000000003,,,,0.05,101.62,7,7,6,4,5,20,0,4
"798","0rd202cp",1,10,240,242,150,"","",,,"",0.254999999999995,,,,0.05,101.62,7,7,6,4,5,20,0,4
"799","0rd202cp",1,10,241,243,160,"","",,,"",1.07600000000001,,,,0.05,101.62,7,7,6,4,5,20,0,4
"800","0rd202cp",1,10,242,244,170,"","",,,"",1.771,,,,0.05,101.62,7,7,6,4,5,20,0,4
"801","0rd202cp",1,10,243,245,180,"","",,,"",1.33999999999999,,,,0.05,101.62,7,7,6,4,5,20,0,4
"802","0rd202cp",1,10,244,246,190,"","",,,"",0.900000000000006,,,,0.05,101.62,7,7,6,4,5,20,0,4
"803","0rd202cp",1,10,245,247,200,"","",,,"",1.027,,,,0.05,101.62,7,7,6,4,5,20,0,4
"804","0rd202cp",1,10,246,248,210,"","",,,"",0.0330000000000013,,,,0.05,101.62,7,7,6,4,5,20,0,4
"805","0rd202cp",1,10,247,249,220,"","",,,"",1.233,,,,0.05,101.62,7,7,6,4,5,20,0,4
"806","0rd202cp",1,10,248,250,230,"","",,,"",2.646,,,,0.05,101.62,7,7,6,4,5,20,0,4
"807","0rd202cp",1,10,249,251,240,"Trade_ends","2021-10-31 18:36:39.075656+00:00",1635705399,126,"{'currentPrice': 101.62, 'priceIndex': 250, 'secs_since_round_starts': 126}",1.708,250,,,0.05,101.62,7,7,6,4,5,20,0,4
"808","0rd202cp",1,10,250,252,250,"","",,,"",0.343999999999994,,,,0.05,101.62,7,7,6,4,5,20,0,4
"809","0tbbe9qy",1,1,1,1,10,"Trade_starts","2021-10-31 16:23:46.427243+00:00",1635697426,0,"{'currentPrice': 101.237, 'priceIndex': 10, 'secs_since_round_starts': 0}",1.23699999999999,10,,,0.45,10.398,5,7,4,4,5,52,0,5
"810","0tbbe9qy",1,1,2,2,20,"","",,,"",21.481,,,,0.45,10.398,5,7,4,4,5,52,0,5
"811","0tbbe9qy",1,1,3,3,30,"","",,,"",-87.655,,,,0.45,10.398,5,7,4,4,5,52,0,5
"812","0tbbe9qy",1,1,4,4,40,"","",,,"",5.18,,,,0.45,10.398,5,7,4,4,5,52,0,5
"813","0tbbe9qy",1,1,5,5,50,"","",,,"",4.695,,,,0.45,10.398,5,7,4,4,5,52,0,5
"814","0tbbe9qy",1,1,6,6,60,"","",,,"",0.216999999999999,,,,0.45,10.398,5,7,4,4,5,52,0,5
"815","0tbbe9qy",1,1,7,7,70,"","",,,"",3.08,,,,0.45,10.398,5,7,4,4,5,52,0,5
"816","0tbbe9qy",1,1,8,8,80,"","",,,"",5.383,,,,0.45,10.398,5,7,4,4,5,52,0,5
"817","0tbbe9qy",1,1,9,9,90,"","",,,"",11.338,,,,0.45,10.398,5,7,4,4,5,52,0,5
"818","0tbbe9qy",1,1,10,10,100,"","",,,"",-0.103999999999999,,,,0.45,10.398,5,7,4,4,5,52,0,5
"819","0tbbe9qy",1,1,11,11,110,"","",,,"",-3.411,,,,0.45,10.398,5,7,4,4,5,52,0,5
"820","0tbbe9qy",1,1,12,12,120,"","",,,"",-4.914,,,,0.45,10.398,5,7,4,4,5,52,0,5
"821","0tbbe9qy",1,1,13,13,130,"","",,,"",12.111,,,,0.45,10.398,5,7,4,4,5,52,0,5
"822","0tbbe9qy",1,1,14,14,140,"","",,,"",1.238,,,,0.45,10.398,5,7,4,4,5,52,0,5
"823","0tbbe9qy",1,1,15,15,150,"sharpChangeDetected","2021-10-31 16:25:05.077055+00:00",1635697505,79,"{'value': 22.579, 'position': 157, 'currentPrice': 74.217, 'priceIndex': 160, 'secs_since_round_starts': 79}",4.34099999999999,160,,,0.45,10.398,5,7,4,4,5,52,0,5
"824","0tbbe9qy",1,1,16,16,160,"","",,,"",-52.639,,,,0.45,10.398,5,7,4,4,5,52,0,5
"825","0tbbe9qy",1,1,17,17,170,"sharpChangeDetected","2021-10-31 16:25:15.594406+00:00",1635697515,89,"{'value': 6.213, 'position': 178, 'currentPrice': 22.787, 'priceIndex': 180, 'secs_since_round_starts': 89}",1.209,180,,,0.45,10.398,5,7,4,4,5,52,0,5
"826","0tbbe9qy",1,1,18,18,180,"","",,,"",-16.582,,,,0.45,10.398,5,7,4,4,5,52,0,5
"827","0tbbe9qy",1,1,19,19,190,"","",,,"",0.577,,,,0.45,10.398,5,7,4,4,5,52,0,5
"828","0tbbe9qy",1,1,20,20,200,"","",,,"",0.459,,,,0.45,10.398,5,7,4,4,5,52,0,5
"829","0tbbe9qy",1,1,21,21,210,"","",,,"",0.911,,,,0.45,10.398,5,7,4,4,5,52,0,5
"830","0tbbe9qy",1,1,22,22,220,"sharpChangeDetected","2021-10-31 16:25:43.609001+00:00",1635697543,116,"{'value': 9.967, 'position': 228, 'currentPrice': 8.486, 'priceIndex': 230, 'secs_since_round_starts': 116}",0.334000000000001,230,,,0.45,10.398,5,7,4,4,5,52,0,5
"831","0tbbe9qy",1,1,23,23,230,"","",,,"",1.559,,,,0.45,10.398,5,7,4,4,5,52,0,5
"832","0tbbe9qy",1,1,24,24,240,"Trade_ends","2021-10-31 16:25:52.325131+00:00",1635697552,126,"{'currentPrice': 10.398, 'priceIndex': 250, 'secs_since_round_starts': 126}",0.353,250,,,0.45,10.398,5,7,4,4,5,52,0,5
"833","0tbbe9qy",1,1,25,25,250,"","",,,"",1.071,,,,0.45,10.398,5,7,4,4,5,52,0,5
"834","0tbbe9qy",1,2,26,26,10,"Trade_starts","2021-10-31 16:26:19.003318+00:00",1635697579,0,"{'currentPrice': 123.435, 'priceIndex': 10, 'secs_since_round_starts': 0}",23.435,10,,,0.3,145.588,5,7,4,4,5,52,0,5
"835","0tbbe9qy",1,2,27,27,20,"","",,,"",5.541,,,,0.3,145.588,5,7,4,4,5,52,0,5
"836","0tbbe9qy",1,2,28,28,30,"","",,,"",9.386,,,,0.3,145.588,5,7,4,4,5,52,0,5
"837","0tbbe9qy",1,2,29,29,40,"","",,,"",3.71899999999999,,,,0.3,145.588,5,7,4,4,5,52,0,5
"838","0tbbe9qy",1,2,30,30,50,"","",,,"",5.89200000000002,,,,0.3,145.588,5,7,4,4,5,52,0,5
"839","0tbbe9qy",1,2,31,31,60,"","",,,"",-11.649,,,,0.3,145.588,5,7,4,4,5,52,0,5
"840","0tbbe9qy",1,2,32,32,70,"slider value changed","2021-10-31 16:26:52.341560+00:00",1635697612,33,"{'sliderValue': 0, 'currentPrice': 145.588, 'priceIndex': 70, 'secs_since_round_starts': 33}",9.26399999999998,70,0,,0.3,145.588,5,7,4,4,5,52,0,5
"841","0tbbe9qy",1,2,32,33,70,"show confirming dialog","2021-10-31 16:26:52.423476+00:00",1635697612,33,"{'currentPrice': 145.588, 'priceIndex': 70, 'secs_since_round_starts': 33}",9.26399999999998,70,,,0.3,145.588,5,7,4,4,5,52,0,5
"842","0tbbe9qy",1,2,32,34,70,"Sell","2021-10-31 16:26:54.440103+00:00",1635697614,35,"{'currentPrice': 145.588, 'priceIndex': 70, 'secs_since_round_starts': 35}",9.26399999999998,70,,,0.3,145.588,5,7,4,4,5,52,0,5
"843","0tbbe9qy",1,3,33,35,10,"Trade_starts","2021-10-31 16:27:16.960149+00:00",1635697636,0,"{'currentPrice': 115.251, 'priceIndex': 10, 'secs_since_round_starts': 0}",15.251,10,,,0.5,152.336,5,7,4,4,5,52,0,5
"844","0tbbe9qy",1,3,34,36,20,"","",,,"",-2.72800000000001,,,,0.5,152.336,5,7,4,4,5,52,0,5
"845","0tbbe9qy",1,3,35,37,30,"","",,,"",14.457,,,,0.5,152.336,5,7,4,4,5,52,0,5
"846","0tbbe9qy",1,3,36,38,40,"","",,,"",6.92199999999998,,,,0.5,152.336,5,7,4,4,5,52,0,5
"847","0tbbe9qy",1,3,37,39,50,"slider value changed","2021-10-31 16:27:41.502514+00:00",1635697661,24,"{'sliderValue': 0, 'currentPrice': 152.336, 'priceIndex': 50, 'secs_since_round_starts': 24}",18.434,50,0,,0.5,152.336,5,7,4,4,5,52,0,5
"848","0tbbe9qy",1,3,37,40,50,"show confirming dialog","2021-10-31 16:27:41.593997+00:00",1635697661,24,"{'currentPrice': 152.336, 'priceIndex': 50, 'secs_since_round_starts': 24}",18.434,50,,,0.5,152.336,5,7,4,4,5,52,0,5
"849","0tbbe9qy",1,3,37,41,50,"Sell","2021-10-31 16:27:43.101361+00:00",1635697663,26,"{'currentPrice': 152.336, 'priceIndex': 50, 'secs_since_round_starts': 26}",18.434,50,,,0.5,152.336,5,7,4,4,5,52,0,5
"850","0tbbe9qy",1,4,38,42,10,"Trade_starts","2021-10-31 16:28:06.755002+00:00",1635697686,0,"{'currentPrice': 102.061, 'priceIndex': 10, 'secs_since_round_starts': 0}",2.06100000000001,10,,,0.45,117.394,5,7,4,4,5,52,0,5
"851","0tbbe9qy",1,4,39,43,20,"","",,,"",7.44199999999999,,,,0.45,117.394,5,7,4,4,5,52,0,5
"852","0tbbe9qy",1,4,40,44,30,"","",,,"",-15.996,,,,0.45,117.394,5,7,4,4,5,52,0,5
"853","0tbbe9qy",1,4,41,45,40,"","",,,"",5.883,,,,0.45,117.394,5,7,4,4,5,52,0,5
"854","0tbbe9qy",1,4,42,46,50,"slider value changed","2021-10-31 16:28:31.533849+00:00",1635697711,24,"{'sliderValue': 0, 'currentPrice': 117.394, 'priceIndex': 50, 'secs_since_round_starts': 24}",18.004,50,0,,0.45,117.394,5,7,4,4,5,52,0,5
"855","0tbbe9qy",1,4,42,47,50,"show confirming dialog","2021-10-31 16:28:31.823032+00:00",1635697711,24,"{'currentPrice': 117.394, 'priceIndex': 50, 'secs_since_round_starts': 24}",18.004,50,,,0.45,117.394,5,7,4,4,5,52,0,5
"856","0tbbe9qy",1,4,42,48,50,"Sell","2021-10-31 16:28:33.057469+00:00",1635697713,26,"{'currentPrice': 117.394, 'priceIndex': 50, 'secs_since_round_starts': 26}",18.004,50,,,0.45,117.394,5,7,4,4,5,52,0,5
"857","0tbbe9qy",1,5,43,49,10,"Trade_starts","2021-10-31 16:28:55.558060+00:00",1635697735,0,"{'currentPrice': 115.139, 'priceIndex': 10, 'secs_since_round_starts': 0}",15.139,10,,,0.4,114.734,5,7,4,4,5,52,0,5
"858","0tbbe9qy",1,5,44,50,20,"","",,,"",-15.107,,,,0.4,114.734,5,7,4,4,5,52,0,5
"859","0tbbe9qy",1,5,45,51,30,"","",,,"",4.431,,,,0.4,114.734,5,7,4,4,5,52,0,5
"860","0tbbe9qy",1,5,46,52,40,"","",,,"",14.841,,,,0.4,114.734,5,7,4,4,5,52,0,5
"861","0tbbe9qy",1,5,47,53,50,"slider value changed","2021-10-31 16:29:19.814802+00:00",1635697759,24,"{'sliderValue': 0, 'currentPrice': 114.734, 'priceIndex': 50, 'secs_since_round_starts': 24}",-4.57000000000001,50,0,,0.4,114.734,5,7,4,4,5,52,0,5
"862","0tbbe9qy",1,5,47,54,50,"show confirming dialog","2021-10-31 16:29:19.901862+00:00",1635697759,24,"{'currentPrice': 114.734, 'priceIndex': 50, 'secs_since_round_starts': 24}",-4.57000000000001,50,,,0.4,114.734,5,7,4,4,5,52,0,5
"863","0tbbe9qy",1,5,47,55,50,"Sell","2021-10-31 16:29:21.917497+00:00",1635697761,27,"{'currentPrice': 114.734, 'priceIndex': 50, 'secs_since_round_starts': 27}",-4.57000000000001,50,,,0.4,114.734,5,7,4,4,5,52,0,5
"864","0tbbe9qy",1,6,48,56,10,"Trade_starts","2021-10-31 16:29:45.831092+00:00",1635697785,0,"{'currentPrice': 101.526, 'priceIndex': 10, 'secs_since_round_starts': 0}",1.526,10,,,0.35,127.699,5,7,4,4,5,52,0,5
"865","0tbbe9qy",1,6,49,57,20,"","",,,"",4.286,,,,0.35,127.699,5,7,4,4,5,52,0,5
"866","0tbbe9qy",1,6,50,58,30,"","",,,"",17.527,,,,0.35,127.699,5,7,4,4,5,52,0,5
"867","0tbbe9qy",1,6,51,59,40,"slider value changed","2021-10-31 16:30:05.138852+00:00",1635697805,19,"{'sliderValue': 0, 'currentPrice': 127.699, 'priceIndex': 40, 'secs_since_round_starts': 19}",4.36,40,0,,0.35,127.699,5,7,4,4,5,52,0,5
"868","0tbbe9qy",1,6,51,60,40,"show confirming dialog","2021-10-31 16:30:05.407061+00:00",1635697805,19,"{'currentPrice': 127.699, 'priceIndex': 40, 'secs_since_round_starts': 19}",4.36,40,,,0.35,127.699,5,7,4,4,5,52,0,5
"869","0tbbe9qy",1,6,51,61,40,"Sell","2021-10-31 16:30:06.715424+00:00",1635697806,21,"{'currentPrice': 127.699, 'priceIndex': 40, 'secs_since_round_starts': 21}",4.36,40,,,0.35,127.699,5,7,4,4,5,52,0,5
"870","0tbbe9qy",1,7,52,62,10,"Trade_starts","2021-10-31 16:30:36.981317+00:00",1635697836,0,"{'currentPrice': 108.889, 'priceIndex': 10, 'secs_since_round_starts': 0}",8.889,10,,,0.25,99.614,5,7,4,4,5,52,0,5
"871","0tbbe9qy",1,7,53,63,20,"sharpChangeDetected","2021-10-31 16:30:47.429228+00:00",1635697847,10,"{'value': 51.895, 'position': 26, 'currentPrice': 116.685, 'priceIndex': 30, 'secs_since_round_starts': 10}",7.79600000000001,30,,,0.25,99.614,5,7,4,4,5,52,0,5
"872","0tbbe9qy",1,7,54,64,30,"","",,,"",-63.185,,,,0.25,99.614,5,7,4,4,5,52,0,5
"873","0tbbe9qy",1,7,55,65,40,"","",,,"",8.385,,,,0.25,99.614,5,7,4,4,5,52,0,5
"874","0tbbe9qy",1,7,56,66,50,"","",,,"",4.83900000000001,,,,0.25,99.614,5,7,4,4,5,52,0,5
"875","0tbbe9qy",1,7,57,67,60,"","",,,"",-1.937,,,,0.25,99.614,5,7,4,4,5,52,0,5
"876","0tbbe9qy",1,7,58,68,70,"","",,,"",-0.278000000000006,,,,0.25,99.614,5,7,4,4,5,52,0,5
"877","0tbbe9qy",1,7,59,69,80,"","",,,"",5.48399999999999,,,,0.25,99.614,5,7,4,4,5,52,0,5
"878","0tbbe9qy",1,7,60,70,90,"","",,,"",7.03200000000001,,,,0.25,99.614,5,7,4,4,5,52,0,5
"879","0tbbe9qy",1,7,61,71,100,"","",,,"",0.0659999999999883,,,,0.25,99.614,5,7,4,4,5,52,0,5
"880","0tbbe9qy",1,7,62,72,110,"","",,,"",5.542,,,,0.25,99.614,5,7,4,4,5,52,0,5
"881","0tbbe9qy",1,7,63,73,120,"","",,,"",7.977,,,,0.25,99.614,5,7,4,4,5,52,0,5
"882","0tbbe9qy",1,7,64,74,130,"","",,,"",4.456,,,,0.25,99.614,5,7,4,4,5,52,0,5
"883","0tbbe9qy",1,7,65,75,140,"slider value changed","2021-10-31 16:31:49.710377+00:00",1635697909,73,"{'sliderValue': 0, 'currentPrice': 99.614, 'priceIndex': 140, 'secs_since_round_starts': 73}",4.548,140,0,,0.25,99.614,5,7,4,4,5,52,0,5
"884","0tbbe9qy",1,7,65,76,140,"show confirming dialog","2021-10-31 16:31:49.796651+00:00",1635697909,73,"{'currentPrice': 99.614, 'priceIndex': 140, 'secs_since_round_starts': 73}",4.548,140,,,0.25,99.614,5,7,4,4,5,52,0,5
"885","0tbbe9qy",1,7,65,77,140,"Sell","2021-10-31 16:31:51.150383+00:00",1635697911,74,"{'currentPrice': 99.614, 'priceIndex': 140, 'secs_since_round_starts': 74}",4.548,140,,,0.25,99.614,5,7,4,4,5,52,0,5
"886","0tbbe9qy",1,8,66,78,10,"Trade_starts","2021-10-31 16:32:10.076883+00:00",1635697930,0,"{'currentPrice': 99.11, 'priceIndex': 10, 'secs_since_round_starts': 0}",-0.890000000000001,10,,,0.35,137.319,5,7,4,4,5,52,0,5
"887","0tbbe9qy",1,8,67,79,20,"","",,,"",9.986,,,,0.35,137.319,5,7,4,4,5,52,0,5
"888","0tbbe9qy",1,8,68,80,30,"slider value changed","2021-10-31 16:32:24.602989+00:00",1635697944,15,"{'sliderValue': 0, 'currentPrice': 137.319, 'priceIndex': 30, 'secs_since_round_starts': 15}",28.223,30,0,,0.35,137.319,5,7,4,4,5,52,0,5
"889","0tbbe9qy",1,8,68,81,30,"show confirming dialog","2021-10-31 16:32:24.891946+00:00",1635697944,15,"{'currentPrice': 137.319, 'priceIndex': 30, 'secs_since_round_starts': 15}",28.223,30,,,0.35,137.319,5,7,4,4,5,52,0,5
"890","0tbbe9qy",1,8,68,82,30,"Sell","2021-10-31 16:32:25.940550+00:00",1635697945,16,"{'currentPrice': 137.319, 'priceIndex': 30, 'secs_since_round_starts': 16}",28.223,30,,,0.35,137.319,5,7,4,4,5,52,0,5
"891","0tbbe9qy",1,9,69,83,10,"Trade_starts","2021-10-31 16:32:42.134765+00:00",1635697962,0,"{'currentPrice': 83.946, 'priceIndex': 10, 'secs_since_round_starts': 0}",-16.054,10,,,0.35,130.317,5,7,4,4,5,52,0,5
"892","0tbbe9qy",1,9,70,84,20,"","",,,"",12.477,,,,0.35,130.317,5,7,4,4,5,52,0,5
"893","0tbbe9qy",1,9,71,85,30,"","",,,"",5.148,,,,0.35,130.317,5,7,4,4,5,52,0,5
"894","0tbbe9qy",1,9,72,86,40,"","",,,"",13.524,,,,0.35,130.317,5,7,4,4,5,52,0,5
"895","0tbbe9qy",1,9,73,87,50,"slider value changed","2021-10-31 16:33:06.972268+00:00",1635697986,25,"{'sliderValue': 0, 'currentPrice': 130.317, 'priceIndex': 50, 'secs_since_round_starts': 25}",15.222,50,0,,0.35,130.317,5,7,4,4,5,52,0,5
"896","0tbbe9qy",1,9,73,88,50,"show confirming dialog","2021-10-31 16:33:07.161069+00:00",1635697987,25,"{'currentPrice': 130.317, 'priceIndex': 50, 'secs_since_round_starts': 25}",15.222,50,,,0.35,130.317,5,7,4,4,5,52,0,5
"897","0tbbe9qy",1,9,73,89,50,"Sell","2021-10-31 16:33:08.399741+00:00",1635697988,26,"{'currentPrice': 130.317, 'priceIndex': 50, 'secs_since_round_starts': 26}",15.222,50,,,0.35,130.317,5,7,4,4,5,52,0,5
"898","0tbbe9qy",1,10,74,90,10,"Trade_starts","2021-10-31 16:33:23.255047+00:00",1635698003,0,"{'currentPrice': 106.696, 'priceIndex': 10, 'secs_since_round_starts': 0}",6.696,10,,,0.35,140.027,5,7,4,4,5,52,0,5
"899","0tbbe9qy",1,10,75,91,20,"","",,,"",8.17700000000001,,,,0.35,140.027,5,7,4,4,5,52,0,5
"900","0tbbe9qy",1,10,76,92,30,"","",,,"",4.202,,,,0.35,140.027,5,7,4,4,5,52,0,5
"901","0tbbe9qy",1,10,77,93,40,"slider value changed","2021-10-31 16:33:42.694042+00:00",1635698022,19,"{'sliderValue': 0, 'currentPrice': 140.027, 'priceIndex': 40, 'secs_since_round_starts': 19}",20.952,40,0,,0.35,140.027,5,7,4,4,5,52,0,5
"902","0tbbe9qy",1,10,77,94,40,"show confirming dialog","2021-10-31 16:33:42.781759+00:00",1635698022,19,"{'currentPrice': 140.027, 'priceIndex': 40, 'secs_since_round_starts': 19}",20.952,40,,,0.35,140.027,5,7,4,4,5,52,0,5
"903","0tbbe9qy",1,10,77,95,40,"Sell","2021-10-31 16:33:44.225089+00:00",1635698024,21,"{'currentPrice': 140.027, 'priceIndex': 40, 'secs_since_round_starts': 21}",20.952,40,,,0.35,140.027,5,7,4,4,5,52,0,5
"904","0vooriu0",1,1,1,1,10,"Trade_starts","2021-10-27 09:58:28.078360+00:00",1635328708,0,"{'currentPrice': 103.441, 'priceIndex': 10, 'secs_since_round_starts': 0}",3.441,10,,,0.4,229.569,6,7,3,2,3,25,0,6
"905","0vooriu0",1,1,2,2,20,"","",,,"",-1.446,,,,0.4,229.569,6,7,3,2,3,25,0,6
"906","0vooriu0",1,1,3,3,30,"","",,,"",6.19999999999999,,,,0.4,229.569,6,7,3,2,3,25,0,6
"907","0vooriu0",1,1,4,4,40,"","",,,"",11.248,,,,0.4,229.569,6,7,3,2,3,25,0,6
"908","0vooriu0",1,1,5,5,50,"","",,,"",23.356,,,,0.4,229.569,6,7,3,2,3,25,0,6
"909","0vooriu0",1,1,6,6,60,"","",,,"",7.13200000000001,,,,0.4,229.569,6,7,3,2,3,25,0,6
"910","0vooriu0",1,1,7,7,70,"","",,,"",12.572,,,,0.4,229.569,6,7,3,2,3,25,0,6
"911","0vooriu0",1,1,8,8,80,"","",,,"",26.079,,,,0.4,229.569,6,7,3,2,3,25,0,6
"912","0vooriu0",1,1,9,9,90,"","",,,"",13.032,,,,0.4,229.569,6,7,3,2,3,25,0,6
"913","0vooriu0",1,1,10,10,100,"","",,,"",7.887,,,,0.4,229.569,6,7,3,2,3,25,0,6
"914","0vooriu0",1,1,11,11,110,"slider value changed","2021-10-27 09:59:26.304342+00:00",1635328766,57,"{'sliderValue': 1, 'currentPrice': 220.513, 'priceIndex': 110, 'secs_since_round_starts': 57}",11.012,110,1,,0.4,229.569,6,7,3,2,3,25,0,6
